t_ms,wall_ms,pos,target,vel,vel_set,acc,acc_set,pwm,mode,fault,kf_theta,kf_omega,kf_tau,kf_ia,kf_innov,kf_sanity_th,kf_sanity_om,kf_enabled,estop,prox,tracking_err,pos_integral,spd_integral
6296.10,1780803381549,185.1,184.7,0,0,3.8197186342054885,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6310.80,1780803381564,185.1,184.7,0,0,3.8197186342054885,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6311.50,1780803381565,185.1,184.7,0,0,3.8197186342054885,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6312.40,1780803381566,185.1,184.7,0,0,3.8197186342054885,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6326.50,1780803381580,185.1,184.7,0,0,3.8197186342054885,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6327.40,1780803381581,185.1,184.7,0,0,2.864788975654116,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6328.00,1780803381581,185.1,184.7,0,0,2.864788975654116,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6341.40,1780803381595,185.1,184.7,0,0,2.864788975654116,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6342.10,1780803381595,185.1,184.7,0,0,2.864788975654116,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6342.60,1780803381596,185.1,184.7,0,0,2.864788975654116,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6356.80,1780803381610,185.1,184.7,0,0,2.864788975654116,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6358.00,1780803381611,185.1,184.7,0,0,2.864788975654116,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6358.80,1780803381612,185.1,184.7,0,0,2.864788975654116,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6372.00,1780803381625,185.1,184.7,0,0,2.864788975654116,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6372.90,1780803381626,185.1,184.7,0,0,2.864788975654116,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6374.40,1780803381628,185.1,184.7,0,0,2.864788975654116,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6387.10,1780803381640,185.1,184.7,0,0,2.864788975654116,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6387.40,1780803381641,185.1,184.7,0,0,3.8197186342054885,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6387.70,1780803381641,185.1,184.7,0,0,3.8197186342054885,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6402.40,1780803381656,185.1,184.7,0,0,3.8197186342054885,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6403.10,1780803381656,185.1,184.7,0,0,3.8197186342054885,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6403.70,1780803381657,185.1,184.7,0,0,2.864788975654116,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6404.10,1780803381657,185.1,184.7,0,0,2.864788975654116,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6423.70,1780803381677,185.1,184.7,0,0,2.864788975654116,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6424.30,1780803381678,185.1,184.7,0,0,2.864788975654116,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6433.90,1780803381687,185.1,184.7,0,0,2.864788975654116,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6434.20,1780803381687,185.1,184.7,0,0,2.864788975654116,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6434.50,1780803381688,185.1,184.7,0,0,2.864788975654116,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6434.70,1780803381688,185.1,184.7,0,0,2.864788975654116,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6450.00,1780803381703,185.1,184.7,0,0,2.864788975654116,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6450.50,1780803381704,185.1,184.7,0,0,2.864788975654116,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6450.90,1780803381704,185.1,184.7,0,0,1.9098593171027443,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6466.70,1780803381720,185.1,184.7,0,0,1.9098593171027443,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6467.90,1780803381721,185.1,184.7,0,0,1.9098593171027443,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6468.50,1780803381722,185.1,184.7,0,0,1.9098593171027443,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6480.80,1780803381734,185.1,184.7,0,0,1.9098593171027443,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6481.10,1780803381734,185.1,184.7,0,0,1.9098593171027443,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6482.00,1780803381735,185.1,184.7,0,0,1.9098593171027443,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6496.20,1780803381749,185.1,184.7,0,0,1.9098593171027443,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6496.60,1780803381750,185.1,184.7,0,0,1.9098593171027443,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6496.80,1780803381750,185.1,184.7,0,0,1.9098593171027443,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6512.10,1780803381765,185.1,184.7,0,0,1.9098593171027443,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6512.30,1780803381766,185.1,184.7,0,0,1.9098593171027443,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6512.60,1780803381766,185.1,184.7,0,0,1.9098593171027443,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6512.80,1780803381766,185.1,184.7,0,0,1.9098593171027443,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6513.10,1780803381766,185.1,184.7,0,0,1.9098593171027443,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6528.00,1780803381781,185.1,184.7,0,0,1.9098593171027443,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6528.30,1780803381782,185.1,184.7,0,0,1.9098593171027443,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6543.50,1780803381797,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6543.90,1780803381797,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6544.20,1780803381797,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6544.40,1780803381798,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6559.50,1780803381813,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6559.80,1780803381813,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6575.70,1780803381829,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6575.90,1780803381829,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6576.20,1780803381829,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6576.40,1780803381830,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6589.20,1780803381842,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6604.70,1780803381858,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6605.00,1780803381858,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6605.20,1780803381858,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6620.60,1780803381874,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6621.00,1780803381874,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6621.50,1780803381875,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6636.00,1780803381889,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6636.20,1780803381890,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6636.50,1780803381890,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6651.60,1780803381905,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6652.00,1780803381905,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6652.20,1780803381906,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6653.00,1780803381906,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6667.20,1780803381920,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6667.50,1780803381921,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6684.50,1780803381938,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6685.20,1780803381938,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6685.80,1780803381939,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6686.10,1780803381939,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6698.30,1780803381952,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6698.90,1780803381952,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6713.30,1780803381967,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6713.70,1780803381967,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6713.80,1780803381967,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6714.10,1780803381967,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6729.00,1780803381982,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6729.30,1780803381983,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6729.60,1780803381983,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6744.40,1780803381998,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6744.60,1780803381998,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6744.90,1780803381998,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6759.90,1780803382013,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6760.20,1780803382013,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6760.40,1780803382014,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6775.20,1780803382029,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6775.70,1780803382029,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6775.90,1780803382029,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6791.70,1780803382045,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6792.20,1780803382045,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6792.50,1780803382046,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6806.20,1780803382060,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6806.70,1780803382060,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6807.10,1780803382060,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6822.50,1780803382076,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6823.30,1780803382077,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6823.70,1780803382077,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6824.00,1780803382077,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6837.90,1780803382091,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6838.60,1780803382092,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6853.90,1780803382107,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6854.20,1780803382107,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6854.50,1780803382108,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6854.70,1780803382108,185.1,184.7,0,0,0.9549296585513721,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6869.90,1780803382123,185.1,184.7,0,0,0,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6870.40,1780803382124,185.1,184.7,0,0,0,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6870.70,1780803382124,185.1,184.7,0,0,0,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6884.50,1780803382138,185.1,184.7,0,0,0,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6885.10,1780803382138,185.1,184.7,0,0,0,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6886.00,1780803382139,185.1,184.7,0,0,0,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6900.50,1780803382154,185.1,184.7,0,0,0,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6900.90,1780803382154,185.1,184.7,0,0,0,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6901.30,1780803382155,185.1,184.7,0,0,0,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6917.20,1780803382170,185.1,184.7,0,0,0,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6917.50,1780803382171,185.1,184.7,0,0,0,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6917.80,1780803382171,185.1,184.7,0,0,0,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6932.00,1780803382185,185.1,184.7,0,0,0,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6933.10,1780803382186,185.1,184.7,0,0,0,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6933.60,1780803382187,185.1,184.7,0,0,0,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6933.90,1780803382187,185.1,184.7,0,0,0,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6946.40,1780803382200,185.1,184.7,0,0,0,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6946.80,1780803382200,185.1,184.7,0,0,0,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6961.80,1780803382215,185.1,184.7,0,0,0,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6962.20,1780803382215,185.1,184.7,0,0,0,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6962.30,1780803382216,185.1,184.7,0,0,0,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6962.60,1780803382216,185.1,184.7,0,0,0,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6978.20,1780803382231,185.1,184.7,0,0,0,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6978.60,1780803382232,185.1,184.7,0,0,0,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6992.80,1780803382246,185.1,184.7,0,0,0,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6993.10,1780803382246,185.1,184.7,0,0,0,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6993.40,1780803382247,185.1,184.7,0,0,0,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
6994.30,1780803382248,185.1,184.7,0,0,0,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
7008.90,1780803382262,185.1,184.7,0,0,0,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
7009.30,1780803382262,185.1,184.7,0,0,0,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
7009.50,1780803382263,185.1,184.7,0,0,0,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
7024.80,1780803382278,185.1,184.7,0,0,0,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
7025.20,1780803382278,185.1,184.7,0,0,0,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
7025.50,1780803382279,185.1,184.7,0,0,0,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
7038.80,1780803382292,185.1,184.7,0,0,0,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
7039.40,1780803382293,185.1,184.7,0,0,0,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
7040.00,1780803382293,185.1,184.7,0,0,0,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
7054.00,1780803382307,185.1,184.7,0,0,0,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
7054.40,1780803382308,185.1,184.7,0,0,0,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
7054.60,1780803382308,185.1,184.7,0,0,0,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
7070.00,1780803382323,185.1,184.7,0,0,0,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
7070.30,1780803382324,185.1,184.7,0,0,0,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
7070.60,1780803382324,185.1,184.7,0,0,0,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
7085.30,1780803382339,185.1,184.7,0,0,0,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
7085.80,1780803382339,185.1,184.7,0,0,0,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
7086.00,1780803382339,185.1,184.7,0,0,0,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
7100.70,1780803382354,185.1,184.7,0,0,0,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
7101.10,1780803382354,185.1,184.7,0,0,0,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
7101.20,1780803382355,185.1,184.7,0,0,0,0,2,AUTOTUNE_P,NONE,0,0,0,0,0,0,0,0,0,0,0.4000000000000057,42.7,1.2
